"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 28.54726718077899, 57.91466304528545, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 21.87001435049618, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, 13.768250743552079, 32.7104834515856, 26.92111025510949, 8.940834847755982, 13.744398671050769, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.3596611
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 43.96567835342786, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 23.680170322851396, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, 1.9338899073556135, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.4055638
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -19.249639582364473, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.5291686
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, -5.849232463048008, 2.598663430675993, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.5528152
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 33.87800266826794, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -3.364611995832334, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.5703177
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
"0, -13.194332328814218, -38.903067546716585, -19.111669814095183, -11.523724411792534, -2.7157657368243817, 31.516499178420297, 41.9912004103084, 72.5494889653187, 65.10825396406072, 26.017294901729382, 65.52415081425687, 76.13352555757976, 45.280135091360485, 37.163025349885345, 26.361002751980806, 17.616091160492946, 29.348995608129385, 38.9413333262409, 44.78731832741025, 25.545103995619172, 73.40710195428294, 51.81342499777949, 37.476068154499266, 20.92430754393383, 17.725242258076502, 20.609524442033948, 25.053646628849265, 26.714288344848615, 18.51912223111769, 12.57339344230794, 3.3076845928217584, -1.0041982499989823, -1.0156469216603992, 28.63052666649123, 26.92111025510949, 8.940834847755982, -9.014318557781072, 17.929802077333985, 19.914593812027384, 19.53749203059903, 19.69151935431371, -14.493433958963456, -15.519269707349096, -15.728166465811602, -14.334070514278444, -11.664608571214636, -14.484851565003547, -9.25796232097619, -10.688265799775003, -11.761064825878222, -10.563929341411434, -9.419119944183599, -10.293001180504737, -13.916979418452671, -15.241310272460622, -10.555407224120376, 0",446.6065834
